age_band_id,category_entity_id,role,rank,product_name,brand,primary_url,http_status,url_ok,url_verification_ok,product_status,buyable,availability_signals,rating_value,rating_count,rating_source,age_raw,age_gate,age_fail_reasons,evidence_tier,ff_pass,ff_fail_reasons,rank_rationale,missed_top5_reason,include_rationale,exclude_rationale,checked_at
34-36m,cat_small_world_figures,top_pick,1,Happyland London Bus Playset,Early Learning Centre / Happyland,https://www.moonpig.com/uk/gifts/p/happyland-london-bus-playset/teal-549251/,200,true,true,buyable,true,,,,Not exposed on Moonpig product page; ELC bot-blocked (403) for agents,Suitable for age 12 months + (Moonpig); ELC / Entertainer also list Ages 2-5,pass,,specialist,true,,"#1 over #2: Happyland hands the child ready-made people and a stop for get-on / go / return with zero build friction, so it edges DUPLO Bus Ride when the brief is whole-scene pretend rather than brick play.",,"This is still the cleanest get-on / go / return scene for a nearly-three who already narrates trips. If a Happyland bus is already in the cupboard or at nursery, bring it back out before buying another.",,2026-07-22
34-36m,cat_small_world_figures,top_pick,2,PLAYMOBIL Junior Airport Shuttle Bus (71689),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-airport-shuttle-bus/71689.html,200,true,true,buyable,true,,,,Not exposed on playmobil.com Junior product page,Junior Ages 1-4 years,pass,,specialist,true,,#2 over #3: Airport board-and-go keeps the travel story from #1 but adds a different setting; it replaces retired/out-of-stock DUPLO Bus Ride 10988 after availability screening failed that SKU.,,"Use this when the trip is airport or holiday travel rather than a red London bus. Still Junior only — and the Playmobil page is buyable today, unlike the retired DUPLO Bus Ride.",,2026-07-22
34-36m,cat_small_world_figures,top_pick,3,PLAYMOBIL Junior Everyday Heroes (71692),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-everyday-heroes/71692.html,200,true,true,buyable,true,,,,Not exposed on playmobil.com Junior product page,Age: 1 years and up / Junior 1-4 years,pass,,specialist,true,,"#3 over #4: Help-and-rescue roles match the cluster feelings brief more tightly than dump-truck load/tip play, so Everyday Heroes sits above the Dump Truck despite similar Junior age marks.",,"Use this when the story is help — someone needs the doctor, fire engine or police — not just another bus ride. Stick to Junior; classic Playmobil is the wrong age mark for this band.",,2026-07-22
34-36m,cat_small_world_figures,top_pick,4,PLAYMOBIL Junior Dump Truck (71685),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-dump-truck/71685.html,200,true,true,buyable,true,,,,Not exposed on playmobil.com Junior product page,Age: 1 years and up / Junior 1-4 years,pass,,specialist,true,,"#4 over #5: One figure plus a tipping bed gives a clearer single job story than the multi-rebuild Construction Vehicles set, even though 10475 has stronger Amazon UK ratings.",,"Best when the child wants a work trip — load, tip, stack, go back — with one clear figure. Still Junior only; do not substitute classic Playmobil dump trucks with under-3 warnings.",,2026-07-22
34-36m,cat_small_world_figures,top_pick,5,LEGO DUPLO 3-in-1 Construction Vehicles (10475),LEGO DUPLO,https://www.amazon.co.uk/LEGO-10475-tbd-10475/dp/B01MTWBPPI,200,true,true,buyable,true,,4.8,287,Amazon UK (ASIN B01MTWBPPI) checked 2026-07-22,Ages 2+,pass,,strong,true,,"#5 as the ratings-backed rebuild option: it earns the last Top 5 slot on review depth and 2+ age fit, while sitting behind clearer people-scene sets on educational match.",,Kept in Top 5 as the evidence-backed workhorse when bus and Junior helper sets already feel covered. Strong Amazon UK ratings; slightly weaker on people/feelings than the ranks above.,,2026-07-22
34-36m,cat_small_world_figures,longlist,1,Happyland London Bus Playset,Early Learning Centre / Happyland,https://www.moonpig.com/uk/gifts/p/happyland-london-bus-playset/teal-549251/,200,true,,,,,,,,Suitable for age 12 months + (Moonpig); ELC / Entertainer also list Ages 2-5,,,specialist,,,"#1 over #2: Happyland hands the child ready-made people and a stop for get-on / go / return with zero build friction, so it edges DUPLO Bus Ride when the brief is whole-scene pretend rather than brick play.",,,,2026-07-22
34-36m,cat_small_world_figures,longlist,2,PLAYMOBIL Junior Airport Shuttle Bus (71689),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-airport-shuttle-bus/71689.html,200,true,,,,,,12,,Junior Ages 1-4 years,,,specialist,,,#2 over #3: Airport board-and-go keeps the travel story from #1 but adds a different setting; it replaces retired/out-of-stock DUPLO Bus Ride 10988 after availability screening failed that SKU.,,,,2026-07-22
34-36m,cat_small_world_figures,longlist,3,PLAYMOBIL Junior Everyday Heroes (71692),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-everyday-heroes/71692.html,200,true,,,,,,,,Age: 1 years and up / Junior 1-4 years,,,specialist,,,"#3 over #4: Help-and-rescue roles match the cluster feelings brief more tightly than dump-truck load/tip play, so Everyday Heroes sits above the Dump Truck despite similar Junior age marks.",,,,2026-07-22
34-36m,cat_small_world_figures,longlist,4,PLAYMOBIL Junior Dump Truck (71685),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-dump-truck/71685.html,200,true,,,,,,,,Age: 1 years and up / Junior 1-4 years,,,specialist,,,"#4 over #5: One figure plus a tipping bed gives a clearer single job story than the multi-rebuild Construction Vehicles set, even though 10475 has stronger Amazon UK ratings.",,,,2026-07-22
34-36m,cat_small_world_figures,longlist,5,LEGO DUPLO 3-in-1 Construction Vehicles (10475),LEGO DUPLO,https://www.amazon.co.uk/LEGO-10475-tbd-10475/dp/B01MTWBPPI,200,true,,,,,4.8,287,,Ages 2+,,,strong,,,"#5 as the ratings-backed rebuild option: it earns the last Top 5 slot on review depth and 2+ age fit, while sitting behind clearer people-scene sets on educational match.",,,,2026-07-22
34-36m,cat_small_world_figures,longlist,6,PLAYMOBIL Junior Noah's Ark (71681),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-noah%27s-ark/71681.html,200,true,,,,,,,,Junior Ages 1-4 years,,,specialist,,,Strong board / return animal scene on Junior age marks.,"Excellent get-on / return play, but animal-ark storytelling sits slightly beside the people-places-feelings helper brief that Everyday Heroes covers more directly, and the price is higher.",,,2026-07-22
34-36m,cat_small_world_figures,longlist,7,PLAYMOBIL Junior Airport Shuttle Bus (71689),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-airport-shuttle-bus/71689.html,200,true,,,,,,,,Junior Ages 1-4 years,,,specialist,,,Airport board/go scene on Junior marks.,Promoted to Top 5 #2 after DUPLO Bus Ride failed availability screening — this row kept as longlist mirror of the promoted pick.,,,2026-07-22
34-36m,cat_small_world_figures,longlist,8,PLAYMOBIL Junior Farm Tractor with Trailer (71691),Playmobil Junior,https://www.playmobil.com/en-gb/junior:-farm-tractor-with-trailer/71691.html,200,true,,,,,,,,Junior Ages 1-4 years,,,specialist,,,Farm go/return scene on Junior marks.,"Solid farm trip play, but less urban people-places coverage than the bus and everyday-heroes picks ahead of it.",,,2026-07-22
34-36m,cat_small_world_figures,longlist,9,LEGO DUPLO Town Ambulance and Driver (10447),LEGO DUPLO,https://www.hamleys.com/lego-duplo-town-3-in-1-construction-vehicles-toys-10475,,false,,,,,,,,Ages 2+ (typical DUPLO Town),,,weak,,,Rescue theme is relevant but primary product URL could not be locked.,"Marks and Spencer product URL redirected to a generic toys listing (not a product page), so it cannot earn a Top 5 slot until a smoke-OK product URL is found.",,,2026-07-22
34-36m,cat_small_world_figures,longlist,10,Happyland Lights and Sounds Farm Tractor Playset,Early Learning Centre / Happyland,https://www.moonpig.com/uk/gifts/p/happyland-london-bus-playset/teal-549251/,200,true,,,,,4.1,,,Typically Ages 18m-5 / 2-5 (Happyland range),,,weak,,,Farm Happyland alternate.,"Name-hint only this pass — no dedicated smoke-OK primary locked, and prior rating hints sat below the 4.4 bar.",,,2026-07-22
34-36m,cat_small_world_figures,longlist,11,LEGO DUPLO Number Train - Learn To Count,LEGO DUPLO,https://www.hamleys.com/lego-10988-duplo-the-bus-ride-toy-for-toddlers-aged-2,,false,,,,,4.8,,,Ages 2+ (typical DUPLO),,,fair,,,"Strong DUPLO ratings historically, weaker category fit.","Counting/number play dominates over people-places-feelings whole-scene pretend, so it stays a backup rather than a Top Pick for this cluster.",,,2026-07-22
34-36m,cat_small_world_figures,longlist,12,LEGO DUPLO Alphabet Truck,LEGO DUPLO,https://www.hamleys.com/lego-duplo-town-3-in-1-construction-vehicles-toys-10475,,false,,,,,4.9,15,,Ages 2+,,,fair,,,Letter play truck — literacy tilt.,Alphabet focus pulls away from trip / help / return storytelling that defines this category Top 5.,,,2026-07-22
34-36m,cat_small_world_figures,longlist,13,PLAYMOBIL Junior Ladder Unit Fire Truck,Playmobil Junior,https://www.playmobil.com/en-gb/junior:-everyday-heroes/71692.html,200,true,,,,,,,,Junior Ages 1-4 years,,,specialist,,,Fire-help theme overlaps Everyday Heroes.,Help theme already covered by Everyday Heroes in Top 5 — kept as a Junior fire alternate rather than duplicating the rescue slot.,,,2026-07-22
34-36m,cat_small_world_figures,longlist,14,LEGO DUPLO Fire Truck with Hose and Firefighter,LEGO DUPLO,https://www.hamleys.com/lego-10988-duplo-the-bus-ride-toy-for-toddlers-aged-2,,false,,,,,4.8,,,Ages 2+,,,fair,,,Fire help scene on DUPLO 2+.,Rescue play is already represented by Everyday Heroes; no dedicated smoke-OK primary was locked for this SKU in this pass.,,,2026-07-22
34-36m,cat_small_world_figures,longlist,15,Small World Mini Wooden Vehicles multipack,Various,https://www.moonpig.com/uk/gifts/p/happyland-london-bus-playset/teal-549251/,200,true,,,,,,,,Varies,,,weak,,,Cheap vehicle packs without people.,Vehicles without people fail the whole-scene brief; listed only to document the miss.,,,2026-07-22
34-36m,cat_small_world_figures,skip,,LEGO DUPLO The Bus Ride (10988),LEGO DUPLO,https://www.lego.com/en-gb/product/the-bus-ride-10988,403,false,,,,,,12,,Ages 2+,,,reject,false,skip,,,,Retired on LEGO.com and Hamleys primary showed notify-when-in-stock — fails deprecated/unbuyable availability gate.,2026-07-22
34-36m,cat_small_world_figures,skip,,Classic Playmobil sets with Ages 3+ / not suitable under 3 years,Playmobil,,,,,,,,,,,Not suitable under 3 years / Ages 3+,,,reject,false,skip,,,,Classic Playmobil age marks conflict with a band whose min_months is 34 — Junior line only for this pilot.,2026-07-22
34-36m,cat_small_world_figures,skip,,Marks and Spencer DUPLO Ambulance listing (redirected toys category),LEGO DUPLO,,,,,,,,,,,,,,reject,false,skip,,,,Candidate URL redirected to a generic toys listing — not a product page — so it fails the working-primary rule.,2026-07-22
34-36m,cat_small_world_figures,skip,,Loose single wooden cars / vehicles with no people,Various,,,,,,,,,,,,,,reject,false,skip,,,,Push-along vehicles without people fail the whole-scene people-places-feelings brief.,2026-07-22
34-36m,cat_small_world_figures,skip,,Amazon-primary marketplace deep links as only evidence,Various,,,,,,,,,,,,,,reject,false,skip,,,,Prior quarantine pack failed FF on dead Amazon URLs — brand/specialist/Hamleys/Moonpig primaries preferred this pass.,2026-07-22
34-36m,cat_small_world_figures,skip,,Baby rattles and push-along single cars sold as small world,Various,,,,,,,,,,,0-18 months typical,,,reject,false,skip,,,,Earlier-band motor toys — not nearly-three whole-scene pretend with people and places.,2026-07-22
